Cesta,Lokacija,Smer,Št. vozil [N/h],Hitrost [km/h],Razmik [s],Zasedenost [%],Čas,Stanje
R2-441,ČernelavciMurska Sobota - Veščica3004910.94.701.06.2026 11:35:00Normalen promet,Murska Sobota - Veščica,300,49,10.9,4.7,01.06.2026 11:35:00,Normalen promet
R2-441,Veščica - Murska Sobota360539.35.301.06.2026 11:35:00Normalen promet,Veščica - Murska Sobota,360,53,9.3,5.3,01.06.2026 11:35:00,Normalen promet
R2-442,MostjeDobrovnik - rondo Dolga vas604458.61.001.06.2026 11:30:00Normalen promet,Dobrovnik - rondo Dolga vas,60,44,58.6,1.0,01.06.2026 11:30:00,Normalen promet
R2-442,rondo Dolga vas - Dobrovnik844650.31.401.06.2026 11:30:00Normalen promet,rondo Dolga vas - Dobrovnik,84,46,50.3,1.4,01.06.2026 11:30:00,Normalen promet
R2-442,MartjanciM.Sobota - Moravske Toplice2765810.94.001.06.2026 11:35:00Normalen promet,M.Sobota - Moravske Toplice,276,58,10.9,4.0,01.06.2026 11:35:00,Normalen promet
R2-442,Moravske Toplice - M.Sobota3125711.25.001.06.2026 11:35:00Normalen promet,Moravske Toplice - M.Sobota,312,57,11.2,5.0,01.06.2026 11:35:00,Normalen promet
R2-442,FilovciDobrovnik - Martjanci606050.80.701.06.2026 11:35:00Normalen promet,Dobrovnik - Martjanci,60,60,50.8,0.7,01.06.2026 11:35:00,Normalen promet
R2-442,Martjanci - Dobrovnik367452.10.301.06.2026 11:35:00Normalen promet,Martjanci - Dobrovnik,36,74,52.1,0.3,01.06.2026 11:35:00,Normalen promet
R2-443,LipovciBratonci - Lipovci588425.313.501.06.2026 11:35:00Povečan promet,Bratonci - Lipovci,588,42,5.3,13.5,01.06.2026 11:35:00,Povečan promet
R2-443,Lipovci - Bratonci468637.16.101.06.2026 11:35:00Normalen promet,Lipovci - Bratonci,468,63,7.1,6.1,01.06.2026 11:35:00,Normalen promet
R2-443,MP PinceLendava - Madžarska1273510.80.101.06.2026 11:30:00Normalen promet,Lendava - Madžarska,12,73,510.8,0.1,01.06.2026 11:30:00,Normalen promet
R2-443,Madžarska - Lendava3657105.30.601.06.2026 11:30:00Normalen promet,Madžarska - Lendava,36,57,105.3,0.6,01.06.2026 11:30:00,Normalen promet
R2-443,OdranciBeltinci - Črenšovci725045.61.101.06.2026 11:35:00Normalen promet,Beltinci - Črenšovci,72,50,45.6,1.1,01.06.2026 11:35:00,Normalen promet
R2-443,Črenšovci - Beltinci1564921.12.701.06.2026 11:35:00Normalen promet,Črenšovci - Beltinci,156,49,21.1,2.7,01.06.2026 11:35:00,Normalen promet
R2-443,HotizaČrenšovci - Dolnji Lakoš606335.90.801.06.2026 11:35:00Normalen promet,Črenšovci - Dolnji Lakoš,60,63,35.9,0.8,01.06.2026 11:35:00,Normalen promet
R2-443,Dolnji Lakoš - Črenšovci1325423.82.001.06.2026 11:35:00Normalen promet,Dolnji Lakoš - Črenšovci,132,54,23.8,2.0,01.06.2026 11:35:00,Normalen promet
R2-443,LendavaDol. Lakoš - Lendava1206735.91.801.06.2026 11:30:00Normalen promet,Dol. Lakoš - Lendava,120,67,35.9,1.8,01.06.2026 11:30:00,Normalen promet
R2-443,Lendava - Dol. Lakoš846837.81.001.06.2026 11:30:00Normalen promet,Lendava - Dol. Lakoš,84,68,37.8,1.0,01.06.2026 11:30:00,Normalen promet
R2-444,Rožna dolinaNova Gorica - Selo1325824.31.801.06.2026 11:35:00Normalen promet,Nova Gorica - Selo,132,58,24.3,1.8,01.06.2026 11:35:00,Normalen promet
R2-444,Selo - Nova Gorica1565627.52.401.06.2026 11:35:00Normalen promet,Selo - Nova Gorica,156,56,27.5,2.4,01.06.2026 11:35:00,Normalen promet
R2-444,Log pri VipaviAjdovščina - Vipava1804817.72.901.06.2026 11:35:00Normalen promet,Ajdovščina - Vipava,180,48,17.7,2.9,01.06.2026 11:35:00,Normalen promet
R2-444,Vipava - Ajdovščina2165116.03.901.06.2026 11:35:00Normalen promet,Vipava - Ajdovščina,216,51,16.0,3.9,01.06.2026 11:35:00,Normalen promet
R2-444,PodgričPodnanos - Razdrto2443248.80.401.06.2026 11:40:00Normalen promet,Podnanos - Razdrto,24,43,248.8,0.4,01.06.2026 11:40:00,Normalen promet
R2-444,Razdrto - Podnanos364452.50.801.06.2026 11:40:00Normalen promet,Razdrto - Podnanos,36,44,52.5,0.8,01.06.2026 11:40:00,Normalen promet
R2-444,MT Rožna dolinaNova Gorica - Rožna dolina3003310.97.101.06.2026 11:30:00Normalen promet,Nova Gorica - Rožna dolina,300,33,10.9,7.1,01.06.2026 11:30:00,Normalen promet
R2-444,Rožna dolina -Nova Gorica348359.97.401.06.2026 11:30:00Normalen promet,Rožna dolina -Nova Gorica,348,35,9.9,7.4,01.06.2026 11:30:00,Normalen promet
R2-444,Ajdovščina 2Ajdovščina - Selo3365810.55.001.06.2026 11:35:00Normalen promet,Ajdovščina - Selo,336,58,10.5,5.0,01.06.2026 11:35:00,Normalen promet
R2-444,Ajdovščina - Selo2045917.12.801.06.2026 11:35:00Normalen promet,Ajdovščina - Selo,204,59,17.1,2.8,01.06.2026 11:35:00,Normalen promet
R2-444,Tri hišeAjševica - Ozeljan2766312.04.101.06.2026 11:35:00Normalen promet,Ajševica - Ozeljan,276,63,12.0,4.1,01.06.2026 11:35:00,Normalen promet
R2-444,Ozeljan - Ajševica408648.35.401.06.2026 11:35:00Normalen promet,Ozeljan - Ajševica,408,64,8.3,5.4,01.06.2026 11:35:00,Normalen promet
R2-444,Gradišče pri VipaviManče - Vipava967432.91.001.06.2026 11:30:00Normalen promet,Manče - Vipava,96,74,32.9,1.0,01.06.2026 11:30:00,Normalen promet
R2-444,Vipava - Manče2046516.83.001.06.2026 11:30:00Normalen promet,Vipava - Manče,204,65,16.8,3.0,01.06.2026 11:30:00,Normalen promet
R2-444,OzeljanSelo - Tri hiše1805519.42.801.06.2026 11:30:00Normalen promet,Selo - Tri hiše,180,55,19.4,2.8,01.06.2026 11:30:00,Normalen promet
R2-444,Tri hiše - Selo2045216.13.301.06.2026 11:30:00Normalen promet,Tri hiše - Selo,204,52,16.1,3.3,01.06.2026 11:30:00,Normalen promet
R2-445,SenadoličeSenožeče - Sežana967872.41.001.06.2026 11:25:00Normalen promet,Senožeče - Sežana,96,78,72.4,1.0,01.06.2026 11:25:00,Normalen promet
R2-445,Sežana - Senožeče847840.40.801.06.2026 11:25:00Normalen promet,Sežana - Senožeče,84,78,40.4,0.8,01.06.2026 11:25:00,Normalen promet
R2-445,ŠtorjeSenožeče - Sežana848722.40.701.06.2026 11:30:00Normalen promet,Senožeče - Sežana,84,87,22.4,0.7,01.06.2026 11:30:00,Normalen promet
R2-445,Sežana - Senožeče489364.20.401.06.2026 11:30:00Normalen promet,Sežana - Senožeče,48,93,64.2,0.4,01.06.2026 11:30:00,Normalen promet
R2-445,Sežana 3Fernetiči - Sežana600355.113.901.06.2026 11:30:00Povečan promet,Fernetiči - Sežana,600,35,5.1,13.9,01.06.2026 11:30:00,Povečan promet
R2-445,Sežana - Fernetiči528375.512.301.06.2026 11:30:00Povečan promet,Sežana - Fernetiči,528,37,5.5,12.3,01.06.2026 11:30:00,Povečan promet
R2-446,SežanaDivača - Sežana1444424.12.601.06.2026 11:30:00Normalen promet,Divača - Sežana,144,44,24.1,2.6,01.06.2026 11:30:00,Normalen promet
R2-446,Sežana - Divača725054.81.201.06.2026 11:30:00Normalen promet,Sežana - Divača,72,50,54.8,1.2,01.06.2026 11:30:00,Normalen promet
R2-447,ŠentvidLukovica - Želodnik1684820.53.001.06.2026 11:30:00Normalen promet,Lukovica - Želodnik,168,48,20.5,3.0,01.06.2026 11:30:00,Normalen promet
R2-447,Želodnik - Lukovica964834.21.601.06.2026 11:30:00Normalen promet,Želodnik - Lukovica,96,48,34.2,1.6,01.06.2026 11:30:00,Normalen promet
R2-447,Depala vasDomžale - Trzin684644.79.301.06.2026 11:35:00Povečan promet,Domžale - Trzin,684,64,4.7,9.3,01.06.2026 11:35:00,Povečan promet
R2-447,Trzin - Domžale624675.08.501.06.2026 11:35:00Povečan promet,Trzin - Domžale,624,67,5.0,8.5,01.06.2026 11:35:00,Povečan promet
R2-447,ŠempeterŠempeter - Vrbensko polje528555.88.301.06.2026 11:35:00Povečan promet,Šempeter - Vrbensko polje,528,55,5.8,8.3,01.06.2026 11:35:00,Povečan promet
R2-447,Vrbensko polje - Šempeter504496.29.101.06.2026 11:35:00Povečan promet,Vrbensko polje - Šempeter,504,49,6.2,9.1,01.06.2026 11:35:00,Povečan promet
R2-447,ŽelodnikDomžale - Želodnik408547.77.101.06.2026 11:35:00Normalen promet,Domžale - Želodnik,408,54,7.7,7.1,01.06.2026 11:35:00,Normalen promet
R2-447,Želodnik - Domžale480496.98.701.06.2026 11:35:00Povečan promet,Želodnik - Domžale,480,49,6.9,8.7,01.06.2026 11:35:00,Povečan promet
R2-447,TaborŠentrupert - Vransko1565822.52.301.06.2026 11:35:00Normalen promet,Šentrupert - Vransko,156,58,22.5,2.3,01.06.2026 11:35:00,Normalen promet
R2-447,Vransko - Šentrupert1567125.31.901.06.2026 11:35:00Normalen promet,Vransko - Šentrupert,156,71,25.3,1.9,01.06.2026 11:35:00,Normalen promet
R2-447,Trojane 2Ločica - Trojane846059.31.301.06.2026 11:30:00Normalen promet,Ločica - Trojane,84,60,59.3,1.3,01.06.2026 11:30:00,Normalen promet
R2-447,Trojane - Ločica966147.51.401.06.2026 11:30:00Normalen promet,Trojane - Ločica,96,61,47.5,1.4,01.06.2026 11:30:00,Normalen promet
R2-447,TrojaneLukovica - Trojane3664131.80.501.06.2026 11:35:00Normalen promet,Lukovica - Trojane,36,64,131.8,0.5,01.06.2026 11:35:00,Normalen promet
R2-447,Trojane - Lukovica726066.40.801.06.2026 11:35:00Normalen promet,Trojane - Lukovica,72,60,66.4,0.8,01.06.2026 11:35:00,Normalen promet
R2-447,Žalec (Tuš)Šempeter - Žalec516496.08.801.06.2026 11:35:00Povečan promet,Šempeter - Žalec,516,49,6.0,8.8,01.06.2026 11:35:00,Povečan promet
R2-447,Zalec - Šempeter516566.48.401.06.2026 11:35:00Povečan promet,Zalec - Šempeter,516,56,6.4,8.4,01.06.2026 11:35:00,Povečan promet
R2-447,VranskoLočica - Vransko965832.31.401.06.2026 11:35:00Normalen promet,Ločica - Vransko,96,58,32.3,1.4,01.06.2026 11:35:00,Normalen promet
R2-447,Vransko - Ločica1086731.71.601.06.2026 11:35:00Normalen promet,Vransko - Ločica,108,67,31.7,1.6,01.06.2026 11:35:00,Normalen promet
R2-447,DomžaleDomžale - Trzin492537.17.601.06.2026 11:35:00Normalen promet,Domžale - Trzin,492,53,7.1,7.6,01.06.2026 11:35:00,Normalen promet
R2-447,Trzin - Domžale420517.27.701.06.2026 11:35:00Normalen promet,Trzin - Domžale,420,51,7.2,7.7,01.06.2026 11:35:00,Normalen promet
R2-448,KarteljevoPriklj. NM zahod - Sentjurij1805920.42.801.06.2026 11:35:00Normalen promet,Priklj. NM zahod - Sentjurij,180,59,20.4,2.8,01.06.2026 11:35:00,Normalen promet
R2-448,Šentjurij - priklj. NM Zahod1446720.51.701.06.2026 11:35:00Normalen promet,Šentjurij - priklj. NM Zahod,144,67,20.5,1.7,01.06.2026 11:35:00,Normalen promet
R2-448,OtočecLešnica - Otočec2287715.32.401.06.2026 11:35:00Normalen promet,Lešnica - Otočec,228,77,15.3,2.4,01.06.2026 11:35:00,Normalen promet
R2-448,Otočec - Lešnica3008311.52.701.06.2026 11:35:00Normalen promet,Otočec - Lešnica,300,83,11.5,2.7,01.06.2026 11:35:00,Normalen promet
R2-448,Trebnje 2Priklj. Trebnje zahod - Trebnje1927318.02.201.06.2026 11:35:00Normalen promet,Priklj. Trebnje zahod - Trebnje,192,73,18.0,2.2,01.06.2026 11:35:00,Normalen promet
R2-448,Trebnje - Priklj. Trebnje zahod1807419.42.601.06.2026 11:35:00Normalen promet,Trebnje - Priklj. Trebnje zahod,180,74,19.4,2.6,01.06.2026 11:35:00,Normalen promet
R2-448,Mačkovec 2Mačkovec - NM Ločna2405012.04.001.06.2026 11:35:00Normalen promet,Mačkovec - NM Ločna,240,50,12.0,4.0,01.06.2026 11:35:00,Normalen promet
R2-448,NM Ločna - Mačkovec384538.76.301.06.2026 11:35:00Normalen promet,NM Ločna - Mačkovec,384,53,8.7,6.3,01.06.2026 11:35:00,Normalen promet
R2-448,TrebnjeNovo Mesto - Trebnje1208329.41.401.06.2026 11:30:00Normalen promet,Novo Mesto - Trebnje,120,83,29.4,1.4,01.06.2026 11:30:00,Normalen promet
R2-448,Trebnje - Novo Mesto609253.10.501.06.2026 11:30:00Normalen promet,Trebnje - Novo Mesto,60,92,53.1,0.5,01.06.2026 11:30:00,Normalen promet
R2-448,DragaDolenje Kronovo - Gor. Gomila1324723.72.901.06.2026 11:35:00Normalen promet,Dolenje Kronovo - Gor. Gomila,132,47,23.7,2.9,01.06.2026 11:35:00,Normalen promet
R2-448,Gor. Gomila - Dolenje Kronovo1565525.82.301.06.2026 11:35:00Normalen promet,Gor. Gomila - Dolenje Kronovo,156,55,25.8,2.3,01.06.2026 11:35:00,Normalen promet
R2-448,Gorenje KronovoKronovo - Otočec2167117.42.501.06.2026 11:30:00Normalen promet,Kronovo - Otočec,216,71,17.4,2.5,01.06.2026 11:30:00,Normalen promet
R2-448,Otočec - Kronovo1447122.81.701.06.2026 11:30:00Normalen promet,Otočec - Kronovo,144,71,22.8,1.7,01.06.2026 11:30:00,Normalen promet
R2-448,MačkovecLešnica - Mačkovec3007011.44.101.06.2026 11:35:00Normalen promet,Lešnica - Mačkovec,300,70,11.4,4.1,01.06.2026 11:35:00,Normalen promet
R2-448,Mačkovec - Lešnica2767813.02.901.06.2026 11:35:00Normalen promet,Mačkovec - Lešnica,276,78,13.0,2.9,01.06.2026 11:35:00,Normalen promet
R2-449,LenartLenart - Priključek Lenart3245010.75.401.06.2026 11:30:00Normalen promet,Lenart - Priključek Lenart,324,50,10.7,5.4,01.06.2026 11:30:00,Normalen promet
R2-449,Priključek Lenart - Lenart372468.87.301.06.2026 11:30:00Normalen promet,Priključek Lenart - Lenart,372,46,8.8,7.3,01.06.2026 11:30:00,Normalen promet
R2-449,Podgrad pri G. RadgoniG. Radgona - Podgrad384499.36.901.06.2026 11:30:00Normalen promet,G. Radgona - Podgrad,384,49,9.3,6.9,01.06.2026 11:30:00,Normalen promet
R2-449,Podgrad - G. Radgona360488.86.001.06.2026 11:30:00Normalen promet,Podgrad - G. Radgona,360,48,8.8,6.0,01.06.2026 11:30:00,Normalen promet
R2-449,MočnaLenart - Pesnica966442.61.201.06.2026 11:35:00Normalen promet,Lenart - Pesnica,96,64,42.6,1.2,01.06.2026 11:35:00,Normalen promet
R2-449,Pesnica - Lenart607561.60.601.06.2026 11:35:00Normalen promet,Pesnica - Lenart,60,75,61.6,0.6,01.06.2026 11:35:00,Normalen promet
R2-449,IhovaGornja Radgona - Lenart1686221.12.201.06.2026 11:30:00Normalen promet,Gornja Radgona - Lenart,168,62,21.1,2.2,01.06.2026 11:30:00,Normalen promet
R2-449,Lenart - Gornja Radgona1927119.83.001.06.2026 11:30:00Normalen promet,Lenart - Gornja Radgona,192,71,19.8,3.0,01.06.2026 11:30:00,Normalen promet
R2-450,RogozaAC priklj. Rogoza - Hoče2885711.34.501.06.2026 11:35:00Normalen promet,AC priklj. Rogoza - Hoče,288,57,11.3,4.5,01.06.2026 11:35:00,Normalen promet
R2-450,Hoče - AC priklj. Rogoza444607.77.101.06.2026 11:35:00Normalen promet,Hoče - AC priklj. Rogoza,444,60,7.7,7.1,01.06.2026 11:35:00,Normalen promet
R2-451,ŽalecArja vas - Žalec1688518.62.301.06.2026 11:35:00Normalen promet,Arja vas - Žalec,168,85,18.6,2.3,01.06.2026 11:35:00,Normalen promet
R2-451,Žalec - Arja vas3247310.64.001.06.2026 11:35:00Normalen promet,Žalec - Arja vas,324,73,10.6,4.0,01.06.2026 11:35:00,Normalen promet
R2-452,Jesenice zahodHrušica - Plavž336707.93.901.06.2026 11:35:00Normalen promet,Hrušica - Plavž,336,70,7.9,3.9,01.06.2026 11:35:00,Normalen promet
R2-452,Plavž - Hrušica396698.34.301.06.2026 11:35:00Normalen promet,Plavž - Hrušica,396,69,8.3,4.3,01.06.2026 11:35:00,Normalen promet
R2-452,Slovenski JavornikJesenice - Sl. Javornik516506.38.301.06.2026 11:35:00Povečan promet,Jesenice - Sl. Javornik,516,50,6.3,8.3,01.06.2026 11:35:00,Povečan promet
R2-452,Sl. Javornik - Jesenice720474.512.801.06.2026 11:35:00Povečan promet,Sl. Javornik - Jesenice,720,47,4.5,12.8,01.06.2026 11:35:00,Povečan promet
R2-452,VrbaLesce - Žirovnica2528112.72.401.06.2026 11:35:00Normalen promet,Lesce - Žirovnica,252,81,12.7,2.4,01.06.2026 11:35:00,Normalen promet
R2-452,Žirovnica - Lesce2648113.72.501.06.2026 11:35:00Normalen promet,Žirovnica - Lesce,264,81,13.7,2.5,01.06.2026 11:35:00,Normalen promet
R2-452,Moste pri ŽirovniciJavornik - Žirovnica1686820.41.801.06.2026 11:35:00Normalen promet,Javornik - Žirovnica,168,68,20.4,1.8,01.06.2026 11:35:00,Normalen promet
R2-452,Žirovnica - Javornik2167015.42.601.06.2026 11:35:00Normalen promet,Žirovnica - Javornik,216,70,15.4,2.6,01.06.2026 11:35:00,Normalen promet
R2-452,RadovljicaKranj - Lesce3486410.14.401.06.2026 11:35:00Normalen promet,Kranj - Lesce,348,64,10.1,4.4,01.06.2026 11:35:00,Normalen promet
R2-452,Lesce - Kranj360569.45.201.06.2026 11:35:00Normalen promet,Lesce - Kranj,360,56,9.4,5.2,01.06.2026 11:35:00,Normalen promet
R2-452,Radovljica 2Kranj - Lesce846946.00.901.06.2026 11:30:00Normalen promet,Kranj - Lesce,84,69,46.0,0.9,01.06.2026 11:30:00,Normalen promet
R2-452,Lesce - Kranj1327424.31.601.06.2026 11:30:00Normalen promet,Lesce - Kranj,132,74,24.3,1.6,01.06.2026 11:30:00,Normalen promet
R2-454,Miklavž severMaribor - Miklavž420559.56.001.06.2026 11:35:00Povečan promet,Maribor - Miklavž,420,55,9.5,6.0,01.06.2026 11:35:00,Povečan promet
R2-454,Miklavž - Maribor444547.47.501.06.2026 11:35:00Povečan promet,Miklavž - Maribor,444,54,7.4,7.5,01.06.2026 11:35:00,Povečan promet
R2-454,StaršeHajdina - Miklavž1445724.62.101.06.2026 11:35:00Normalen promet,Hajdina - Miklavž,144,57,24.6,2.1,01.06.2026 11:35:00,Normalen promet
R2-454,Miklavž - Hajdnina1445222.82.301.06.2026 11:35:00Normalen promet,Miklavž - Hajdnina,144,52,22.8,2.3,01.06.2026 11:35:00,Normalen promet
R2-454,Zgornja HajdinaHajdina - priključek Hajdina2645513.24.001.06.2026 11:35:00Normalen promet,Hajdina - priključek Hajdina,264,55,13.2,4.0,01.06.2026 11:35:00,Normalen promet
R2-454,priključek Hajdina - Hajdina336599.84.801.06.2026 11:35:00Normalen promet,priključek Hajdina - Hajdina,336,59,9.8,4.8,01.06.2026 11:35:00,Normalen promet
R2-454,PobrežjeLancova vas - Turnišče2444241.10.401.06.2026 11:35:00Normalen promet,Lancova vas - Turnišče,24,44,241.1,0.4,01.06.2026 11:35:00,Normalen promet
R2-454,Turnišče - Lancova vas486558.70.601.06.2026 11:35:00Normalen promet,Turnišče - Lancova vas,48,65,58.7,0.6,01.06.2026 11:35:00,Normalen promet
R3-608,Solkan 2Grgar - Solkan1323616.53.001.06.2026 11:35:00Normalen promet,Grgar - Solkan,132,36,16.5,3.0,01.06.2026 11:35:00,Normalen promet
R3-608,Solkan - Grgar964038.42.001.06.2026 11:35:00Normalen promet,Solkan - Grgar,96,40,38.4,2.0,01.06.2026 11:35:00,Normalen promet
R3-611,BatujeDornberk - Selo3644107.30.901.06.2026 11:30:00Normalen promet,Dornberk - Selo,36,44,107.3,0.9,01.06.2026 11:30:00,Normalen promet
R3-611,Selo - Dornberk604454.81.501.06.2026 11:30:00Normalen promet,Selo - Dornberk,60,44,54.8,1.5,01.06.2026 11:30:00,Normalen promet
R3-613,KromberkAjševica - Kromberk456637.86.001.06.2026 11:35:00Normalen promet,Ajševica - Kromberk,456,63,7.8,6.0,01.06.2026 11:35:00,Normalen promet
R3-613,Kromberk - Ajševica456637.65.901.06.2026 11:35:00Normalen promet,Kromberk - Ajševica,456,63,7.6,5.9,01.06.2026 11:35:00,Normalen promet
R3-614,KostanjevicaKomen - Miren3650109.50.501.06.2026 11:35:00Normalen promet,Komen - Miren,36,50,109.5,0.5,01.06.2026 11:35:00,Normalen promet
R3-614,Miren - Komen2448224.40.301.06.2026 11:35:00Normalen promet,Miren - Komen,24,48,224.4,0.3,01.06.2026 11:35:00,Normalen promet
R3-614,TomačevicaKomen - Štanjel2448112.50.301.06.2026 11:35:00Normalen promet,Komen - Štanjel,24,48,112.5,0.3,01.06.2026 11:35:00,Normalen promet
R3-614,Štanjel - Komen3641150.70.701.06.2026 11:35:00Normalen promet,Štanjel - Komen,36,41,150.7,0.7,01.06.2026 11:35:00,Normalen promet
R3-614,MančeManče - Štanjel1247211.00.201.06.2026 11:35:00Normalen promet,Manče - Štanjel,12,47,211.0,0.2,01.06.2026 11:35:00,Normalen promet
R3-614,Štanjel - Manče2448135.80.301.06.2026 11:35:00Normalen promet,Štanjel - Manče,24,48,135.8,0.3,01.06.2026 11:35:00,Normalen promet
R3-614,MirenGornji Miren - Miren2525612.73.701.06.2026 11:35:00Normalen promet,Gornji Miren - Miren,252,56,12.7,3.7,01.06.2026 11:35:00,Normalen promet
R3-614,Miren - Gornji Miren965929.61.401.06.2026 11:35:00Normalen promet,Miren - Gornji Miren,96,59,29.6,1.4,01.06.2026 11:35:00,Normalen promet
R3-614,VrtojbaD. Vrtojba - Gornji Miren2406714.92.801.06.2026 11:30:00Normalen promet,D. Vrtojba - Gornji Miren,240,67,14.9,2.8,01.06.2026 11:30:00,Normalen promet
R3-614,Gornji Miren - D. Vrtojba2886711.83.601.06.2026 11:30:00Normalen promet,Gornji Miren - D. Vrtojba,288,67,11.8,3.6,01.06.2026 11:30:00,Normalen promet
R3-615,VogrskoPriključek Vogrsko - Tri Hiše1926219.12.901.06.2026 11:35:00Normalen promet,Priključek Vogrsko - Tri Hiše,192,62,19.1,2.9,01.06.2026 11:35:00,Normalen promet
R3-615,Tri Hiše - Priključek Vogrsko1446525.82.301.06.2026 11:35:00Normalen promet,Tri Hiše - Priključek Vogrsko,144,65,25.8,2.3,01.06.2026 11:35:00,Normalen promet
R3-615,Vogrsko 2Tri hiše - Volčja Draga727251.10.801.06.2026 11:35:00Normalen promet,Tri hiše - Volčja Draga,72,72,51.1,0.8,01.06.2026 11:35:00,Normalen promet
R3-615,Volčja Draga - Tri hiše1087333.81.301.06.2026 11:35:00Normalen promet,Volčja Draga - Tri hiše,108,73,33.8,1.3,01.06.2026 11:35:00,Normalen promet
R3-617,KomenGorjansko - Komen604559.91.001.06.2026 11:35:00Normalen promet,Gorjansko - Komen,60,45,59.9,1.0,01.06.2026 11:35:00,Normalen promet
R3-617,Komen - Gorjansko844337.61.601.06.2026 11:35:00Normalen promet,Komen - Gorjansko,84,43,37.6,1.6,01.06.2026 11:35:00,Normalen promet
R3-619,Dol pri VogljahDutovlje - Repentabor1234286.00.201.06.2026 11:35:00Normalen promet,Dutovlje - Repentabor,12,34,286.0,0.2,01.06.2026 11:35:00,Normalen promet
R3-619,Repentabor - Dutovlje606270.50.701.06.2026 11:35:00Normalen promet,Repentabor - Dutovlje,60,62,70.5,0.7,01.06.2026 11:35:00,Normalen promet
R3-620,KazljeŠtanjel - Štorje605236.80.801.06.2026 11:35:00Normalen promet,Štanjel - Štorje,60,52,36.8,0.8,01.06.2026 11:35:00,Normalen promet
R3-620,Štorje - Štanjel3659119.80.401.06.2026 11:35:00Normalen promet,Štorje - Štanjel,36,59,119.8,0.4,01.06.2026 11:35:00,Normalen promet
R3-621,HrušicaCol - Kalce2452189.60.301.06.2026 11:30:00Normalen promet,Col - Kalce,24,52,189.6,0.3,01.06.2026 11:30:00,Normalen promet
R3-621,Kalce - Col965226.91.401.06.2026 11:30:00Normalen promet,Kalce - Col,96,52,26.9,1.4,01.06.2026 11:30:00,Normalen promet
R3-625,VrtineBertoki - Sv. Anton1325025.42.201.06.2026 11:30:00Normalen promet,Bertoki - Sv. Anton,132,50,25.4,2.2,01.06.2026 11:30:00,Normalen promet
R3-625,Sv. Anton - Bertoki2644712.95.301.06.2026 11:30:00Normalen promet,Sv. Anton - Bertoki,264,47,12.9,5.3,01.06.2026 11:30:00,Normalen promet
R3-627,GabrovicaČrni Kal - Osp1240183.20.301.06.2026 11:30:00Normalen promet,Črni Kal - Osp,12,40,183.2,0.3,01.06.2026 11:30:00,Normalen promet
R3-627,Osp - Črni Kal2438308.30.401.06.2026 11:30:00Normalen promet,Osp - Črni Kal,24,38,308.3,0.4,01.06.2026 11:30:00,Normalen promet
R3-628,DragonjaDragonja - Sečovlje609263.10.501.06.2026 11:30:00Normalen promet,Dragonja - Sečovlje,60,92,63.1,0.5,01.06.2026 11:30:00,Normalen promet
R3-628,Sečovlje - Dragonja1567522.91.901.06.2026 11:30:00Normalen promet,Sečovlje - Dragonja,156,75,22.9,1.9,01.06.2026 11:30:00,Normalen promet
R3-629,Beli KrižPiran - Beli Križ - Valeta2884113.05.501.06.2026 11:30:00Normalen promet,Piran - Beli Križ - Valeta,288,41,13.0,5.5,01.06.2026 11:30:00,Normalen promet
R3-629,Valeta - Beli Križ - Piran2163914.64.701.06.2026 11:30:00Normalen promet,Valeta - Beli Križ - Piran,216,39,14.6,4.7,01.06.2026 11:30:00,Normalen promet
R3-632,VrbovoIlirska Bistrica - Zabiče367194.50.401.06.2026 11:35:00Normalen promet,Ilirska Bistrica - Zabiče,36,71,94.5,0.4,01.06.2026 11:35:00,Normalen promet
R3-632,Zabiče - Ilirska Bistrica364779.70.401.06.2026 11:35:00Normalen promet,Zabiče - Ilirska Bistrica,36,47,79.7,0.4,01.06.2026 11:35:00,Normalen promet
R3-633,Srednja vasJereka - Jezero1083360.73.001.06.2026 11:35:00Normalen promet,Jereka - Jezero,108,33,60.7,3.0,01.06.2026 11:35:00,Normalen promet
R3-633,Jezero - Jereka603950.01.201.06.2026 11:35:00Normalen promet,Jezero - Jereka,60,39,50.0,1.2,01.06.2026 11:35:00,Normalen promet
R3-634,Spodnje GorjeBled - Gorje156297.94.601.06.2026 11:35:00Normalen promet,Bled - Gorje,156,29,7.9,4.6,01.06.2026 11:35:00,Normalen promet
R3-634,Gorje - Bled1323814.42.401.06.2026 11:35:00Normalen promet,Gorje - Bled,132,38,14.4,2.4,01.06.2026 11:35:00,Normalen promet
R3-634,KočnaBled - Jesenice1205536.41.801.06.2026 11:30:00Normalen promet,Bled - Jesenice,120,55,36.4,1.8,01.06.2026 11:30:00,Normalen promet
R3-634,Jesenice - Bled1445323.72.001.06.2026 11:30:00Normalen promet,Jesenice - Bled,144,53,23.7,2.0,01.06.2026 11:30:00,Normalen promet
R3-635,Kamna GoricaLesce - Naklo846731.21.001.06.2026 11:35:00Normalen promet,Lesce - Naklo,84,67,31.2,1.0,01.06.2026 11:35:00,Normalen promet
R3-635,Naklo-Lesce727359.10.801.06.2026 11:35:00Normalen promet,Naklo-Lesce,72,73,59.1,0.8,01.06.2026 11:35:00,Normalen promet
R3-636,PodtaborPodtabor - Zvirče1204836.12.201.06.2026 11:30:00Normalen promet,Podtabor - Zvirče,120,48,36.1,2.2,01.06.2026 11:30:00,Normalen promet
