Cesta,Lokacija,Smer,Št. vozil [N/h],Hitrost [km/h],Razmik [s],Zasedenost [%],Čas,Stanje
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,05.06.2026 08:20:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),384,135,9.6,2.4,05.06.2026 08:20:00,Normalen promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),684,105,5.3,7.9,05.06.2026 08:20:00,Povečan promet
AC-A1,Čebulovica AC,Gabrk - Senožeče (p),0,0,0.0,0.0,05.06.2026 08:25:00,Ni podatka
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,05.06.2026 08:25:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),336,134,11.5,2.0,05.06.2026 08:25:00,Normalen promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),828,107,4.8,8.9,05.06.2026 08:25:00,Zgoščen promet
AC-A1,Čebulovica AC,Gabrk - Senožeče (p),0,0,0.0,0.0,05.06.2026 08:30:00,Ni podatka
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,05.06.2026 08:30:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),552,135,6.6,3.4,05.06.2026 08:30:00,Povečan promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),708,111,5.5,7.1,05.06.2026 08:30:00,Povečan promet
AC-A1,Čebulovica AC,Gabrk - Senožeče (p),0,0,0.0,0.0,05.06.2026 08:35:00,Ni podatka
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,05.06.2026 08:35:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),552,132,6.7,3.4,05.06.2026 08:35:00,Povečan promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),780,104,4.8,9.1,05.06.2026 08:35:00,Zgoščen promet
AC-A1,Čebulovica AC,Gabrk - Senožeče (p),0,0,0.0,0.0,05.06.2026 08:40:00,Ni podatka
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,05.06.2026 08:40:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),612,129,6.4,4.0,05.06.2026 08:40:00,Povečan promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),684,105,5.5,7.3,05.06.2026 08:40:00,Povečan promet
AC-A1,Čebulovica AC,Gabrk - Senožeče (p),0,0,0.0,0.0,05.06.2026 08:45:00,Ni podatka
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,05.06.2026 08:45:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),504,136,6.8,3.1,05.06.2026 08:45:00,Povečan promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),864,108,4.3,9.0,05.06.2026 08:45:00,Zgoščen promet
AC-A1,Čebulovica AC,Gabrk - Senožeče (p),0,0,0.0,0.0,05.06.2026 08:50:00,Ni podatka
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,05.06.2026 08:50:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),348,132,9.2,2.2,05.06.2026 08:50:00,Normalen promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),612,110,6.1,6.0,05.06.2026 08:50:00,Povečan promet
AC-A1,Čebulovica AC,Gabrk - Senožeče (p),0,0,0.0,0.0,05.06.2026 08:55:00,Ni podatka
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,05.06.2026 08:55:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),372,135,11.3,2.2,05.06.2026 08:55:00,Normalen promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),636,106,5.5,6.9,05.06.2026 08:55:00,Povečan promet
AC-A1,Čebulovica AC,Gabrk - Senožeče (p),0,0,0.0,0.0,05.06.2026 09:00:00,Ni podatka
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,05.06.2026 09:00:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),672,130,5.2,4.4,05.06.2026 09:00:00,Povečan promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),900,109,3.9,7.6,05.06.2026 09:00:00,Povečan promet
AC-A1,Čebulovica AC,Gabrk - Senožeče (p),0,0,0.0,0.0,05.06.2026 09:05:00,Ni podatka
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,05.06.2026 09:05:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),456,128,8.7,3.0,05.06.2026 09:05:00,Normalen promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),804,104,4.3,9.4,05.06.2026 09:05:00,Zgoščen promet
AC-A1,Čebulovica AC,Gabrk - Senožeče (p),0,0,0.0,0.0,05.06.2026 09:10:00,Ni podatka
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,05.06.2026 09:10:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),384,133,9.3,2.5,05.06.2026 09:10:00,Normalen promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),768,104,4.5,9.5,05.06.2026 09:10:00,Zgoščen promet
AC-A1,Čebulovica AC,Gabrk - Senožeče (p),0,0,0.0,0.0,05.06.2026 09:15:00,Ni podatka
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,05.06.2026 09:15:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),684,125,5.3,4.5,05.06.2026 09:15:00,Povečan promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),816,101,4.6,9.3,05.06.2026 09:15:00,Zgoščen promet
AC-A1,Čebulovica AC,Gabrk - Senožeče (p),0,0,0.0,0.0,05.06.2026 09:20:00,Ni podatka
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,05.06.2026 09:20:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),576,130,6.5,3.6,05.06.2026 09:20:00,Povečan promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),708,104,5.3,8.2,05.06.2026 09:20:00,Zgoščen promet
AC-A1,Čebulovica AC,Gabrk - Senožeče (p),0,0,0.0,0.0,05.06.2026 09:25:00,Ni podatka
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,05.06.2026 09:25:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),564,128,6.2,3.7,05.06.2026 09:25:00,Povečan promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),912,102,4.3,10.9,05.06.2026 09:25:00,Zgoščen promet
AC-A1,Čebulovica AC,Gabrk - Senožeče (p),0,0,0.0,0.0,05.06.2026 09:30:00,Ni podatka
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,05.06.2026 09:30:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),576,128,7.0,3.9,05.06.2026 09:30:00,Povečan promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),756,104,4.7,9.1,05.06.2026 09:30:00,Zgoščen promet
AC-A1,Čebulovica AC,Gabrk - Senožeče (p),0,0,0.0,0.0,06.06.2026 13:15:00,Ni podatka
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,06.06.2026 13:15:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),804,128,4.9,5.2,06.06.2026 13:15:00,Povečan promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),960,104,4.0,9.8,06.06.2026 13:15:00,Zgoščen promet
AC-A1,Čebulovica AC,Gabrk - Senožeče (p),0,0,0.0,0.0,07.06.2026 15:55:00,Ni podatka
AC-A1,Čebulovica AC,Gabrk - Senožeče (v),0,0,0.0,0.0,07.06.2026 15:55:00,Ni podatka
AC-A1,Čebulovica AC,Senožeče - Gabrk (p),348,132,11.0,2.0,07.06.2026 15:55:00,Normalen promet
AC-A1,Čebulovica AC,Senožeče - Gabrk (v),756,109,4.7,6.9,07.06.2026 15:55:00,Povečan promet
AC-A5,Brengova AC,smer HUN (Pince) (v),36,28,115.2,13.1,04.06.2026 13:10:00,Povečan promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),576,102,6.2,8.2,04.06.2026 13:10:00,Povečan promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),360,102,9.5,4.2,04.06.2026 13:10:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),696,101,5.1,8.7,04.06.2026 13:10:00,Povečan promet
AC-A5,Gančani AC,smer HUN (Pince) (v),408,97,9.0,6.4,04.06.2026 13:10:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),552,100,6.7,6.9,04.06.2026 13:10:00,Povečan promet
AC-A5,Mostje AC,smer HUN (Pince) (v),396,89,9.2,5.7,04.06.2026 13:10:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),456,102,7.6,6.2,04.06.2026 13:10:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),840,97,3.8,11.0,04.06.2026 13:10:00,Zgoščen promet
AC-A5,,smer HUN (Pince) (v),336,65,18.4,6.6,04.06.2026 13:10:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),600,103,5.8,6.8,04.06.2026 16:40:00,Povečan promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),528,110,7.0,5.5,04.06.2026 16:40:00,Povečan promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),372,102,10.3,4.4,04.06.2026 16:40:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),792,109,4.8,7.4,04.06.2026 16:40:00,Povečan promet
AC-A5,Gančani AC,smer HUN (Pince) (v),396,95,8.4,5.9,04.06.2026 16:40:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),636,104,6.1,6.5,04.06.2026 16:40:00,Povečan promet
AC-A5,Mostje AC,smer HUN (Pince) (v),348,96,10.4,5.6,04.06.2026 16:40:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),372,109,9.9,4.1,04.06.2026 16:40:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),768,106,4.7,6.4,04.06.2026 16:40:00,Povečan promet
AC-A5,,smer HUN (Pince) (v),108,64,19.8,3.0,04.06.2026 16:40:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),480,108,6.8,4.7,04.06.2026 16:45:00,Povečan promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),612,109,5.8,6.5,04.06.2026 16:45:00,Povečan promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),420,103,8.5,5.7,04.06.2026 16:45:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),732,102,5.0,8.0,04.06.2026 16:45:00,Povečan promet
AC-A5,Gančani AC,smer HUN (Pince) (v),252,105,15.2,2.9,04.06.2026 16:45:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),564,112,6.0,5.2,04.06.2026 16:45:00,Povečan promet
AC-A5,Mostje AC,smer HUN (Pince) (v),240,106,14.1,2.8,04.06.2026 16:45:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),216,81,15.8,3.5,04.06.2026 16:45:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),336,114,10.7,3.3,04.06.2026 16:45:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),936,100,3.9,9.8,04.06.2026 16:45:00,Povečan promet
AC-A5,Brengova AC,smer HUN (Pince) (v),564,103,7.3,6.0,04.06.2026 16:55:00,Povečan promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),528,113,7.0,5.2,04.06.2026 16:55:00,Povečan promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),216,104,16.6,3.2,04.06.2026 16:55:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),672,110,5.9,6.2,04.06.2026 16:55:00,Povečan promet
AC-A5,Gančani AC,smer HUN (Pince) (v),300,110,11.9,3.2,04.06.2026 16:55:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),648,104,5.2,6.8,04.06.2026 16:55:00,Povečan promet
AC-A5,Mostje AC,smer HUN (Pince) (v),192,103,17.2,2.2,04.06.2026 16:55:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),180,82,18.9,2.1,04.06.2026 16:55:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),408,108,8.6,4.3,04.06.2026 16:55:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),744,102,5.0,7.3,04.06.2026 16:55:00,Povečan promet
AC-A5,Brengova AC,smer HUN (Pince) (v),348,97,9.7,4.8,04.06.2026 22:20:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),240,105,13.9,2.7,04.06.2026 22:20:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),180,101,21.3,2.3,04.06.2026 22:20:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),396,105,8.7,4.1,04.06.2026 22:20:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),132,99,27.3,1.6,04.06.2026 22:20:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),336,103,11.4,3.8,04.06.2026 22:20:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),180,101,19.5,1.9,04.06.2026 22:20:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),24,90,61.5,0.4,04.06.2026 22:20:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),216,106,17.6,2.0,04.06.2026 22:20:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),516,101,6.6,5.2,04.06.2026 22:20:00,Povečan promet
AC-A5,Brengova AC,smer HUN (Pince) (v),420,100,8.9,4.1,04.06.2026 22:25:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),324,103,12.4,4.2,04.06.2026 22:25:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),132,100,24.2,1.6,04.06.2026 22:25:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),396,110,8.9,3.5,04.06.2026 22:25:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),192,104,18.3,2.0,04.06.2026 22:25:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),336,103,10.3,3.1,04.06.2026 22:25:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),84,101,30.4,1.2,04.06.2026 22:25:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),48,66,63.2,1.4,04.06.2026 22:25:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),192,103,18.2,2.1,04.06.2026 22:25:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),396,97,9.0,4.5,04.06.2026 22:25:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),396,99,10.5,4.4,04.06.2026 22:30:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),300,110,11.7,2.7,04.06.2026 22:30:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),180,103,20.9,2.0,04.06.2026 22:30:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),324,109,11.8,3.0,04.06.2026 22:30:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),216,108,17.7,2.0,04.06.2026 22:30:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),312,99,11.6,4.1,04.06.2026 22:30:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),132,95,34.9,1.8,04.06.2026 22:30:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),36,73,50.1,0.6,04.06.2026 22:30:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),192,96,18.4,2.6,04.06.2026 22:30:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),312,107,11.4,2.5,04.06.2026 22:30:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),360,109,10.5,3.6,04.06.2026 22:35:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),300,106,12.2,3.4,04.06.2026 22:35:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),192,103,19.1,1.7,04.06.2026 22:35:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),264,109,13.4,2.4,04.06.2026 22:35:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),240,105,15.9,2.2,04.06.2026 22:35:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),240,105,15.6,2.4,04.06.2026 22:35:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),144,102,23.8,1.6,04.06.2026 22:35:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),108,68,53.5,1.3,04.06.2026 22:35:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),192,106,18.8,2.0,04.06.2026 22:35:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),408,101,8.7,4.1,04.06.2026 22:35:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),336,102,11.8,3.3,04.06.2026 22:40:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),228,111,15.1,2.5,04.06.2026 22:40:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),240,102,15.5,2.2,04.06.2026 22:40:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),228,106,16.6,2.4,04.06.2026 22:40:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),264,101,12.0,3.0,04.06.2026 22:40:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),264,106,12.6,2.5,04.06.2026 22:40:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),168,102,20.2,1.7,04.06.2026 22:40:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),72,63,19.0,1.5,04.06.2026 22:40:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),204,107,18.5,2.0,04.06.2026 22:40:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),300,103,12.3,2.5,04.06.2026 22:40:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),264,102,13.8,2.9,04.06.2026 22:45:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),264,105,13.3,3.0,04.06.2026 22:45:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),276,97,13.0,3.2,04.06.2026 22:45:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),372,101,9.5,4.5,04.06.2026 22:45:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),276,109,14.3,2.1,04.06.2026 22:45:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),204,101,18.9,2.4,04.06.2026 22:45:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),180,107,22.4,1.6,04.06.2026 22:45:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),120,78,30.6,2.2,04.06.2026 22:45:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),156,102,19.3,2.2,04.06.2026 22:45:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),264,96,13.6,3.7,04.06.2026 22:45:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),216,102,19.9,2.7,04.06.2026 22:50:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),240,108,10.6,2.3,04.06.2026 22:50:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),180,108,20.2,1.6,04.06.2026 22:50:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),204,109,18.4,2.0,04.06.2026 22:50:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),144,98,25.4,1.9,04.06.2026 22:50:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),204,99,17.4,2.8,04.06.2026 22:50:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),180,95,19.7,2.4,04.06.2026 22:50:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),36,82,51.8,0.5,04.06.2026 22:50:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),216,112,19.6,1.9,04.06.2026 22:50:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),252,94,14.4,3.4,04.06.2026 22:50:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),192,98,21.6,2.6,04.06.2026 22:55:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),156,106,27.9,1.8,04.06.2026 22:55:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),180,100,20.3,2.0,04.06.2026 22:55:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),288,105,12.3,3.3,04.06.2026 22:55:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),192,100,17.1,2.3,04.06.2026 22:55:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),156,95,22.8,2.3,04.06.2026 22:55:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),132,106,27.0,1.3,04.06.2026 22:55:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),72,78,42.0,1.4,04.06.2026 22:55:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),192,110,15.6,1.6,04.06.2026 22:55:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),216,108,17.0,2.0,04.06.2026 22:55:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),144,101,19.3,2.1,04.06.2026 23:00:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),228,92,17.8,3.9,04.06.2026 23:00:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),204,99,16.1,2.3,04.06.2026 23:00:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),288,105,12.5,3.3,04.06.2026 23:00:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),180,111,16.2,1.5,04.06.2026 23:00:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),168,111,21.8,1.7,04.06.2026 23:00:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),144,97,24.6,1.7,04.06.2026 23:00:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),120,77,26.3,1.9,04.06.2026 23:00:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),144,102,25.8,1.5,04.06.2026 23:00:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),312,101,11.3,3.7,04.06.2026 23:00:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),240,106,15.7,2.9,04.06.2026 23:05:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),144,117,23.0,1.3,04.06.2026 23:05:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),144,101,27.0,1.4,04.06.2026 23:05:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),216,95,16.0,3.1,04.06.2026 23:05:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),156,111,25.2,1.3,04.06.2026 23:05:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),288,103,13.1,3.5,04.06.2026 23:05:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),240,104,14.9,2.2,04.06.2026 23:05:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),96,82,30.5,1.5,04.06.2026 23:05:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),180,96,22.4,2.8,04.06.2026 23:05:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),264,100,13.9,3.4,04.06.2026 23:05:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),264,102,13.0,3.0,04.06.2026 23:10:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),204,104,18.8,2.9,04.06.2026 23:10:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),108,100,30.9,1.0,04.06.2026 23:10:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),216,111,17.7,2.1,04.06.2026 23:10:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),132,107,31.1,1.2,04.06.2026 23:10:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),216,95,16.3,3.1,04.06.2026 23:10:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),96,107,33.4,1.0,04.06.2026 23:10:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),84,71,36.8,1.3,04.06.2026 23:10:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),144,110,23.4,1.7,04.06.2026 23:10:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),216,95,17.0,2.8,04.06.2026 23:10:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),216,95,17.7,3.4,04.06.2026 23:15:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),132,100,27.1,1.8,04.06.2026 23:15:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),156,104,24.5,1.6,04.06.2026 23:15:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),252,96,11.9,3.5,04.06.2026 23:15:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),168,102,21.9,2.1,04.06.2026 23:15:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),204,99,16.7,2.5,04.06.2026 23:15:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),120,101,35.0,1.1,04.06.2026 23:15:00,Normalen promet
AC-A5,Pince AC,smer HUN (Pince) (v),252,67,21.8,4.0,04.06.2026 23:15:00,Normalen promet
AC-A5,Vučja vas AC,smer HUN (Pince) (v),180,118,20.8,1.9,04.06.2026 23:15:00,Normalen promet
AC-A5,Zamarkova AC,smer HUN (Pince) (v),228,100,15.5,2.5,04.06.2026 23:15:00,Normalen promet
AC-A5,Brengova AC,smer HUN (Pince) (v),156,99,22.3,1.6,04.06.2026 23:20:00,Normalen promet
AC-A5,Cenkova AC,smer HUN (Pince) (v),240,104,14.8,3.2,04.06.2026 23:20:00,Normalen promet
AC-A5,Dolinsko AC,smer HUN (Pince) (v),168,105,19.8,1.9,04.06.2026 23:20:00,Normalen promet
AC-A5,Dragučova AC,smer HUN (Pince) (v),180,102,22.3,2.6,04.06.2026 23:20:00,Normalen promet
AC-A5,Gančani AC,smer HUN (Pince) (v),156,107,22.7,1.7,04.06.2026 23:20:00,Normalen promet
AC-A5,Lormanje AC,smer HUN (Pince) (v),168,94,21.6,2.5,04.06.2026 23:20:00,Normalen promet
AC-A5,Mostje AC,smer HUN (Pince) (v),84,104,43.2,1.0,04.06.2026 23:20:00,Normalen promet
